# Posiciones de boyas (X, Y) [m]
# Formato: X	Y
0.000000	1.500000
15.880000	1.500000
47.320000	1.500000
78.720000	1.500000
110.520000	1.500000
141.920000	1.500000
173.320000	1.500000
205.120000	1.500000
236.520000	1.500000

# Series de tiempo
# Formato: Time[s]	Eta1[m]	Eta2[m]	Eta3[m]	Eta4[m]	Eta5[m]	Eta6[m]	Eta7[m]	Eta8[m]	Eta9[m]
42.8846110000	0.0119862715	0.0014753798	0.0131128943	0.0191997383	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.8906690000	0.0120642800	0.0014148155	0.0131139038	0.0191015918	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.8967280000	0.0121421991	0.0013542395	0.0131145539	0.0190035719	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9027870000	0.0122199757	0.0012936586	0.0131147252	0.0189056993	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9088460000	0.0122976601	0.0012330647	0.0131142708	0.0188079905	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9149050000	0.0123753631	0.0011724639	0.0131131252	0.0187104642	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9209640000	0.0124528660	0.0011118515	0.0131108202	0.0186131429	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9270230000	0.0125302766	0.0010512335	0.0131072998	0.0185160413	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9330810000	0.0126077030	0.0009906072	0.0131026981	0.0184191801	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9391400000	0.0126849283	0.0009299772	0.0130974073	0.0183225758	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9451990000	0.0127620585	0.0008693347	0.0130917598	0.0182262436	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9512580000	0.0128391497	0.0008086911	0.0130855143	0.0181302037	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9573170000	0.0129161458	0.0007480417	0.0130784297	0.0180344768	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9633760000	0.0129929921	0.0006873846	0.0130701177	0.0179390758	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9694350000	0.0130697973	0.0006267242	0.0130607439	0.0178440232	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9754930000	0.0131465038	0.0005660577	0.0130505404	0.0177493300	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9815520000	0.0132230613	0.0005053872	0.0130395005	0.0176550131	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9876110000	0.0132995741	0.0004447155	0.0130275609	0.0175610874	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9936700000	0.0133759882	0.0003840426	0.0130146621	0.0174675640	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
42.9997290000	0.0134523036	0.0003233693	0.0130007863	0.0173744671	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0057880000	0.0135284653	0.0002626930	0.0129859569	0.0172818098	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0118470000	0.0136045273	0.0002020138	0.0129701849	0.0171896070	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0179060000	0.0136805959	0.0001413361	0.0129534649	0.0170978736	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0239640000	0.0137564568	0.0000806598	0.0129357846	0.0170066189	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0300230000	0.0138322162	0.0000199812	0.0129171433	0.0169158559	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0360820000	0.0139079792	-0.0000406913	0.0128975334	0.0168255996	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0421410000	0.0139835328	-0.0001013639	0.0128769567	0.0167358685	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0482000000	0.0140589839	-0.0001620286	0.0128554134	0.0166466683	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0542590000	0.0141343828	-0.0002226894	0.0128329052	0.0165580213	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0603180000	0.0142096784	-0.0002833476	0.0128094349	0.0164699275	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0663760000	0.0142848156	-0.0003439941	0.0127850007	0.0163824037	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0724350000	0.0143598998	-0.0004046345	0.0127596073	0.0162954610	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0784940000	0.0144348778	-0.0004652676	0.0127332499	0.0162091106	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0845530000	0.0145097496	-0.0005258917	0.0127059370	0.0161233675	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0906120000	0.0145844612	-0.0005865032	0.0126776760	0.0160382446	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.0966710000	0.0146590648	-0.0006471015	0.0126484735	0.0159537476	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1027300000	0.0147336656	-0.0007076873	0.0126183275	0.0158698857	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1087880000	0.0148080513	-0.0007682682	0.0125872502	0.0157866664	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1148470000	0.0148823289	-0.0008288291	0.0125552434	0.0157041065	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1209060000	0.0149566000	-0.0008893762	0.0125223175	0.0156222135	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1269650000	0.0150306579	-0.0009499043	0.0124884825	0.0155409956	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1330240000	0.0151046030	-0.0010104196	0.0124537442	0.0154604595	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1390830000	0.0151785407	-0.0010709165	0.0124181109	0.0153806154	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1451420000	0.0152522624	-0.0011313944	0.0123815937	0.0153014697	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1512000000	0.0153258713	-0.0011918549	0.0123442011	0.0152230384	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1572590000	0.0153994188	-0.0012523006	0.0123059442	0.0151453232	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1633180000	0.0154728526	-0.0013127226	0.0122668343	0.0150683243	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1693770000	0.0155461710	-0.0013731244	0.0122268843	0.0149920601	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1754360000	0.0156193227	-0.0014335035	0.0121861063	0.0149165280	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1814950000	0.0156924129	-0.0014938643	0.0121445097	0.0148417419	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1875540000	0.0157653857	-0.0015541983	0.0121021057	0.0147677092	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1936120000	0.0158381891	-0.0016145104	0.0120589118	0.0146944299	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.1996710000	0.0159108769	-0.0016747954	0.0120149432	0.0146219181	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2057300000	0.0159835499	-0.0017350517	0.0119702062	0.0145501755	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2117890000	0.0160560012	-0.0017952867	0.0119247232	0.0144792013	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2178480000	0.0161283351	-0.0018554940	0.0118785081	0.0144090112	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2239070000	0.0162006505	-0.0019156764	0.0118315639	0.0143396026	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2299660000	0.0162727442	-0.0019758306	0.0117839230	0.0142709771	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2360240000	0.0163447186	-0.0020359543	0.0117355883	0.0142031452	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2420830000	0.0164166726	-0.0020960483	0.0116865812	0.0141361095	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2481420000	0.0164884049	-0.0021561189	0.0116369175	0.0140698738	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2542010000	0.0165600646	-0.0022161596	0.0115866112	0.0140044400	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2602600000	0.0166315529	-0.0022761712	0.0115356827	0.0139398156	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2663190000	0.0167029668	-0.0023361561	0.0114841489	0.0138759986	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2723780000	0.0167742576	-0.0023961118	0.0114320191	0.0138129974	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2784360000	0.0168453753	-0.0024560329	0.0113793183	0.0137508092	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2844950000	0.0169164184	-0.0025159239	0.0113260569	0.0136894416	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2905540000	0.0169873368	-0.0025757872	0.0112722637	0.0136288945	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.2966130000	0.0170580782	-0.0026356208	0.0112179415	0.0135691715	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3026720000	0.0171286948	-0.0026954242	0.0111631136	0.0135102710	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3087310000	0.0171992835	-0.0027552003	0.0111078005	0.0134521965	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3147900000	0.0172696467	-0.0028149392	0.0110520218	0.0133949434	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3208490000	0.0173398815	-0.0028746496	0.0109957894	0.0133385230	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3269070000	0.0174100865	-0.0029343325	0.0109391231	0.0132829361	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3329660000	0.0174800642	-0.0029939848	0.0108820442	0.0132281771	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3390250000	0.0175499134	-0.0030536121	0.0108245686	0.0131742498	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3450840000	0.0176197309	-0.0031132060	0.0107667129	0.0131211495	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3511430000	0.0176893193	-0.0031727732	0.0107084922	0.0130688818	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3572020000	0.0177588258	-0.0032323082	0.0106499325	0.0130174430	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3632610000	0.0178281516	-0.0032918171	0.0105910413	0.0129668387	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3693190000	0.0178973973	-0.0033513024	0.0105318446	0.0129170632	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3753780000	0.0179665070	-0.0034107529	0.0104723545	0.0128681138	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3814370000	0.0180354398	-0.0034701822	0.0104125934	0.0128199980	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3874960000	0.0181042831	-0.0035295815	0.0103525715	0.0127727063	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3935550000	0.0181729943	-0.0035889593	0.0102923149	0.0127262408	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.3996140000	0.0182415228	-0.0036483111	0.0102318376	0.0126806041	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4056730000	0.0183099173	-0.0037076343	0.0101711610	0.0126357917	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4117310000	0.0183782727	-0.0037669339	0.0101102907	0.0125918062	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4177900000	0.0184463952	-0.0038262114	0.0100492509	0.0125486357	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4238490000	0.0185143799	-0.0038854629	0.0099880602	0.0125062875	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4299080000	0.0185823273	-0.0039446922	0.0099267364	0.0124647534	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4359670000	0.0186500382	-0.0040038959	0.0098652905	0.0124240322	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4420260000	0.0187176596	-0.0040630819	0.0098037468	0.0123841241	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4480850000	0.0187851433	-0.0041222484	0.0097421138	0.0123450235	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4541430000	0.0188524406	-0.0041813869	0.0096804071	0.0123067331	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4602020000	0.0189196449	-0.0042405091	0.0096186427	0.0122692445	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4662610000	0.0189866647	-0.0042996118	0.0095568430	0.0122325541	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4723200000	0.0190535877	-0.0043586968	0.0094950199	0.0121966610	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4783790000	0.0191203710	-0.0044177608	0.0094331820	0.0121615613	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4844380000	0.0191869680	-0.0044768094	0.0093713496	0.0121272570	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4904970000	0.0192534681	-0.0045358427	0.0093095386	0.0120937368	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.4965550000	0.0193198267	-0.0045948504	0.0092477649	0.0120609980	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5026140000	0.0193859935	-0.0046538510	0.0091860369	0.0120290378	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5086730000	0.0194520205	-0.0047128350	0.0091243740	0.0119978562	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5147320000	0.0195179954	-0.0047717988	0.0090627838	0.0119674429	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5207910000	0.0195837319	-0.0048307530	0.0090012839	0.0119377980	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5268500000	0.0196493715	-0.0048896931	0.0089398902	0.0119089177	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5329090000	0.0197148640	-0.0049486184	0.0088786101	0.0118807908	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5389670000	0.0197801664	-0.0050075296	0.0088174604	0.0118534183	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5450260000	0.0198453665	-0.0050664274	0.0087564467	0.0118267918	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5510850000	0.0199104231	-0.0051253173	0.0086955875	0.0118009103	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5571440000	0.0199752841	-0.0051841903	0.0086348942	0.0117757684	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5632030000	0.0200400427	-0.0052430504	0.0085743777	0.0117513575	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5692620000	0.0201046094	-0.0053019077	0.0085140467	0.0117276749	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5753210000	0.0201690719	-0.0053607468	0.0084539149	0.0117047131	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5813790000	0.0202333853	-0.0054195807	0.0083939936	0.0116824657	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5874380000	0.0202975031	-0.0054784045	0.0083342902	0.0116609307	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5934970000	0.0203615166	-0.0055372161	0.0082748178	0.0116401035	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.5995560000	0.0204253811	-0.0055960193	0.0082155839	0.0116199749	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6056150000	0.0204890482	-0.0056548072	0.0081565985	0.0116005400	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6116740000	0.0205526091	-0.0057135923	0.0080978740	0.0115817916	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6177330000	0.0206160154	-0.0057723662	0.0080394149	0.0115637276	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6237920000	0.0206792299	-0.0058311308	0.0079812305	0.0115463398	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6298500000	0.0207423307	-0.0058898833	0.0079233348	0.0115296217	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6359090000	0.0208052807	-0.0059486306	0.0078657316	0.0115135675	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6419680000	0.0208680332	-0.0060073626	0.0078084283	0.0114981709	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6480270000	0.0209306758	-0.0060660876	0.0077514299	0.0114834206	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6540860000	0.0209931619	-0.0061248047	0.0076947450	0.0114693129	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6601450000	0.0210554507	-0.0061835111	0.0076383869	0.0114558395	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6662040000	0.0211176258	-0.0062422068	0.0075823595	0.0114430040	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6722620000	0.0211795997	-0.0063008927	0.0075266613	0.0114307869	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6783210000	0.0212414637	-0.0063595674	0.0074713100	0.0114191864	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6843800000	0.0213031694	-0.0064182351	0.0074163061	0.0114081921	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6904390000	0.0213646740	-0.0064768908	0.0073616561	0.0113977995	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.6964980000	0.0214260649	-0.0065355385	0.0073073618	0.0113880020	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7025570000	0.0214872956	-0.0065941722	0.0072534331	0.0113787968	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7086160000	0.0215483252	-0.0066527911	0.0071998728	0.0113701699	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7146740000	0.0216092411	-0.0067113973	0.0071466817	0.0113621149	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7207330000	0.0216699932	-0.0067699957	0.0070938743	0.0113546299	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7267920000	0.0217305440	-0.0068285787	0.0070414450	0.0113476915	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7328510000	0.0217909776	-0.0068871486	0.0069894036	0.0113412905	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7389100000	0.0218512490	-0.0069457018	0.0069377534	0.0113354055	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7449690000	0.0219113156	-0.0070042443	0.0068864864	0.0113300495	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7510280000	0.0219712630	-0.0070627704	0.0068356227	0.0113251805	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7570860000	0.0220310483	-0.0071212775	0.0067851543	0.0113207344	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7631450000	0.0220906287	-0.0071797725	0.0067350869	0.0113168629	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7692040000	0.0221500881	-0.0072382502	0.0066854171	0.0113136331	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7752630000	0.0222093426	-0.0072967079	0.0066361562	0.0113109583	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7813220000	0.0222684741	-0.0073551470	0.0065873018	0.0113087054	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7873810000	0.0223274399	-0.0074135703	0.0065388526	0.0113069816	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7934400000	0.0223861989	-0.0074719745	0.0064908182	0.0113059599	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.7994980000	0.0224448349	-0.0075303605	0.0064431881	0.0113056200	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8055570000	0.0225033034	-0.0075887237	0.0063959723	0.0113053741	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8116160000	0.0225615669	-0.0076470682	0.0063491701	0.0113051422	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8176750000	0.0226197019	-0.0077053863	0.0063027763	0.0113051124	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8237340000	0.0226776712	-0.0077636847	0.0062567997	0.0113057606	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8297930000	0.0227354318	-0.0078219566	0.0062112357	0.0113071725	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8358520000	0.0227930658	-0.0078802072	0.0061660893	0.0113090463	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8419100000	0.0228505284	-0.0079384316	0.0061213546	0.0113112638	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8479690000	0.0229077842	-0.0079966309	0.0060770302	0.0113137523	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8540280000	0.0229649097	-0.0080548050	0.0060331165	0.0113166152	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8600870000	0.0230218675	-0.0081129549	0.0059896177	0.0113199009	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8661460000	0.0230786130	-0.0081710732	0.0059465300	0.0113235665	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8722050000	0.0231352281	-0.0082291644	0.0059038508	0.0113275750	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8782640000	0.0231916327	-0.0082872314	0.0058615818	0.0113319233	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8843220000	0.0232479051	-0.0083452640	0.0058197188	0.0113366097	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8903810000	0.0233040061	-0.0084032677	0.0057782577	0.0113416342	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.8964400000	0.0233598948	-0.0084612425	0.0057371971	0.0113469763	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9024990000	0.0234156512	-0.0085191866	0.0056965384	0.0113526285	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9085580000	0.0234712325	-0.0085770991	0.0056562801	0.0113585852	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9146170000	0.0235266034	-0.0086349752	0.0056164172	0.0113648344	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9206760000	0.0235818382	-0.0086928234	0.0055769472	0.0113713713	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9267350000	0.0236368980	-0.0087506333	0.0055378666	0.0113781821	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9327930000	0.0236917455	-0.0088084098	0.0054991753	0.0113852583	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9388520000	0.0237464551	-0.0088661527	0.0054608686	0.0113925971	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9449110000	0.0238009896	-0.0089238612	0.0054229423	0.0114001837	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9509700000	0.0238553118	-0.0089815399	0.0053853956	0.0114080077	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9570290000	0.0239094924	-0.0090391738	0.0053482205	0.0114160636	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9630880000	0.0239634980	-0.0090967780	0.0053114202	0.0114243394	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9691470000	0.0240172893	-0.0091543449	0.0052749859	0.0114328256	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9752050000	0.0240709390	-0.0092118718	0.0052389181	0.0114415158	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9812640000	0.0241243746	-0.0092693539	0.0052032140	0.0114503959	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9873230000	0.0241776686	-0.0093268044	0.0051678647	0.0114594614	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9933820000	0.0242307838	-0.0093842205	0.0051328647	0.0114687029	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
43.9994410000	0.0242836829	-0.0094415946	0.0050982120	0.0114781093	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0055000000	0.0243364777	-0.0094989315	0.0050638998	0.0114876758	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0115590000	0.0243890174	-0.0095562236	0.0050299303	0.0114973802	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0176170000	0.0244413763	-0.0096134786	0.0049962951	0.0115072224	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0236760000	0.0244935919	-0.0096706916	0.0049629845	0.0115171950	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0297350000	0.0245456249	-0.0097278692	0.0049300026	0.0115272850	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0357940000	0.0245974418	-0.0097850077	0.0048973365	0.0115374867	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0418530000	0.0246491116	-0.0098421052	0.0048649879	0.0115477871	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0479120000	0.0247006007	-0.0098991608	0.0048329434	0.0115581779	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
44.0539710000	0.0247518700	-0.0099561783	0.0048011979	0.0115686506	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
